20180223,0.29695412346840144
20180222,0.29695412346840144
20180221,0.29695412346840144
20180220,0.29695412346840144
20180219,0.29695412346840144
20180218,0.29695412346840144
20180217,0.29695412346840144
20180216,0.2927679938876958
20180215,0.3684467151710891
20180214,0.2471831245233905
20180213,0.14409496311348804
20180212,0.19903310088470264
20180211,0.16122888429841933
20180210,0.23797848405587613
20180209,0.39373271690136996
20180208,0.2864430339397303
20180207,0.11915661030457252
20180206,0.2618916056576566
20180205,0.1920853233716242
20180204,0.23409067505903305
20180203,0.18439004167670306
20180202,0.3229195162672407
20180201,0.2180328977811091
20180131,0.12486401752328927
20180130,0.2932208437853873
20180129,0.2961882897674616
20180128,0.3855526459398716
20180127,0.16924809181423559
20180126,0.2871231536167469
20180125,0.23405486776859322
20180124,0.14483581852307595
20180123,0.21287660702047562
20180122,0.23885225337701832
20180121,0.15090373887224642
20180120,0.33106557533461844
20180119,0.3510662535553023
20180118,0.14297622977840885
20180117,0.016739321585987305
20180116,0.322141285816723
20180115,0.26790672294093015
20180114,0.3250231482662205
20180113,0.10259928558139053
20180112,0.2060834998095518
20180111,0.2393316008195319
20180110,0.16472857358962112
20180109,0.26639717551970915
20180108,0.19747795519353406
20180107,0.10852137376623493
20180106,0.38221131659581364
20180105,0.16811533670773707
20180104,0.40244059012670563
20180103,0.12107941552925247
20180102,0.29843019520235364
20180101,0.1200283899298437
20171231,0.17048779154883767
20171230,0.24068340252351816
20171229,0.20672688429798114
20171228,0.3981809742771843
20171227,0.1769498733822969
20171226,0.31825371665640745
20171225,0.4292043323702618
20171224,0.1062860919700814
20171223,0.25033416985361
20171222,0.22351253090816245
20171221,0.017581682597164753
20171220,0.017581682597164753
20171219,0.017581682597164753
20171218,0.017581682597164753
20171217,0.017581682597164753
20171216,0.017581682597164753
20171215,0.017581682597164753
20171214,0.017581682597164753
20171213,0.017581682597164753
20171212,0.017581682597164753
20171211,0.017581682597164753
20171210,0.017581682597164753
20171209,0.017581682597164753
20171208,0.017581682597164753
20171207,0.017581682597164753
20171206,0.017581682597164753
20171205,0.017581682597164753
20171204,0.017581682597164753
20171203,0.017581682597164753
20171202,0.017581682597164753
20171201,0.017581682597164753
20171130,0.017581682597164753
20171129,0.017581682597164753
20171128,0.017581682597164753
20171127,0.017581682597164753
20171126,0.017581682597164753
20171125,0.017581682597164753
20171124,0.017581682597164753
20171123,0.017581682597164753
20171122,0.017581682597164753
20171121,0.017581682597164753
20171120,0.017581682597164753
20171119,0.017581682597164753
20171118,0.017581682597164753
20171117,0.017581682597164753
20171116,0.017581682597164753
20171115,0.017581682597164753
20171114,0.017581682597164753
20171113,0.017581682597164753
20171112,0.017581682597164753
20171111,0.017581682597164753
20171110,0.017581682597164753
20171109,0.017581682597164753
20171108,0.017581682597164753
20171107,0.017581682597164753
